id,centroid_lon,centroid_lat,area_m2,equivalent_diameter_m,perimeter_m,eccentricity,solidity,touches_edge,height_m,shadow_length_m,height_reason,confidence,confidence_bucket,signal_shape,signal_size,signal_separation,signal_shadow,detector_score
578,-5.9496657,39.9302331,7.968,3.185,10.028,0.5825,0.8636,False,,,unavailable,0.797,high,0.9957,0.7804,0.5751,0.0,
579,-5.9501007,39.9302143,6.71,2.923,8.955,0.6249,0.9412,False,,,unavailable,0.6852,medium,1.0,0.3661,0.6267,0.0,
580,-5.9495361,39.9302118,15.727,4.475,14.83,0.5809,0.9036,False,,,unavailable,0.6554,medium,0.8986,0.4049,0.614,0.0,
581,-5.9493974,39.9302114,4.823,2.478,6.097,0.7782,0.8214,False,,,unavailable,0.6677,medium,1.0,0.567,0.3696,0.0,
582,-5.9493351,39.9302109,12.582,4.002,13.266,0.5272,0.9091,False,,,unavailable,0.7365,high,0.8984,0.6315,0.6472,0.0,
583,-5.9483398,39.9302103,11.533,3.832,11.592,0.5415,0.9322,False,,,unavailable,0.8861,high,1.0,0.9594,0.676,0.0,
584,-5.9517513,39.930214,13.63,4.166,13.535,0.7935,0.9286,False,,,unavailable,0.854,high,0.935,0.989,0.6218,0.0,
585,-5.9516011,39.9302032,2.936,1.933,5.07,0.6293,1.0,False,,,unavailable,0.7481,high,1.0,0.7203,0.4737,0.0,
586,-5.9499622,39.9302039,11.743,3.867,11.86,0.5006,0.9492,False,,,unavailable,0.8962,high,1.0,0.9571,0.7106,0.0,
587,-5.9508064,39.930199,5.033,2.531,7.66,0.7042,0.96,False,,,unavailable,0.6155,medium,1.0,0.408,0.3618,0.0,
588,-5.9506471,39.9302005,128.542,12.793,48.976,0.4656,0.8936,False,,,unavailable,0.4903,medium,0.6734,0.0,0.761,0.0,
589,-5.9500068,39.9302057,13.84,4.198,13.646,0.6258,0.9429,False,,,unavailable,0.7651,high,0.934,0.6729,0.6545,0.0,
590,-5.9496906,39.9302047,14.679,4.323,14.941,0.5398,0.875,False,,,unavailable,0.6265,medium,0.8263,0.5396,0.4737,0.0,
591,-5.9504722,39.9301932,12.791,4.036,12.635,0.6078,0.8971,False,,,unavailable,0.8795,high,1.0,0.9336,0.6808,0.0,
592,-5.9484741,39.930193,8.388,3.268,11.055,0.626,0.8163,False,,,unavailable,0.6952,medium,0.8624,0.9095,0.2802,0.0,
593,-5.9497199,39.9301889,7.968,3.185,9.492,0.7237,0.9744,False,,,unavailable,0.7443,high,1.0,0.6065,0.5751,0.0,
594,-5.9509565,39.9301741,11.953,3.901,12.619,0.6018,0.8906,False,,,unavailable,0.8841,high,0.9433,0.9927,0.7043,0.0,
595,-5.9498692,39.9301735,4.613,2.424,7.392,0.7508,0.9167,False,,,unavailable,0.5556,medium,1.0,0.2,0.3779,0.0,
596,-5.9498053,39.9301798,10.065,3.58,11.703,0.5685,0.9057,False,,,unavailable,0.7465,high,0.9235,0.7689,0.5117,0.0,
597,-5.951041,39.9301723,10.485,3.654,11.402,0.6171,0.9091,False,,,unavailable,0.8199,high,1.0,0.7146,0.709,0.0,
598,-5.9504492,39.9301685,13.001,4.069,12.429,0.546,0.9394,False,,,unavailable,0.8773,high,1.0,0.9705,0.6367,0.0,
599,-5.9489726,39.9301709,3.355,2.067,5.717,0.7071,1.0,False,,,unavailable,0.7616,high,1.0,0.7939,0.4431,0.0,
600,-5.9517617,39.930153,14.049,4.229,17.008,0.8553,0.8171,False,,,unavailable,0.6205,medium,0.6103,0.8201,0.4331,0.0,
601,-5.9517917,39.9301465,5.662,2.685,8.717,0.9222,0.931,True,,,unavailable,0.7461,high,0.9364,0.7814,0.4824,0.0,
602,-5.950129,39.9301451,28.309,6.004,20.168,0.5005,0.9,False,,,unavailable,0.5663,medium,0.8746,0.0,0.7627,0.0,
603,-5.9516258,39.9301423,12.372,3.969,13.266,0.5808,0.9219,False,,,unavailable,0.7281,high,0.8834,0.7538,0.516,0.0,
604,-5.9509292,39.9301436,14.679,4.323,13.881,0.5266,0.9333,False,,,unavailable,0.8711,high,0.9573,0.8751,0.7638,0.0,
605,-5.9517204,39.9301389,3.565,2.13,5.986,0.6969,0.9444,False,,,unavailable,0.6412,medium,1.0,0.4219,0.4299,0.0,
606,-5.9515102,39.9301407,6.71,2.923,9.381,0.8457,0.9143,False,,,unavailable,0.8046,high,0.9582,0.798,0.6267,0.0,
607,-5.9512074,39.9301386,11.953,3.901,11.971,0.4416,0.95,False,,,unavailable,0.8374,high,1.0,0.8155,0.664,0.0,
608,-5.9498928,39.9301405,13.42,4.134,12.508,0.4586,0.9552,False,,,unavailable,0.8362,high,1.0,0.7752,0.7006,0.0,
609,-5.9509738,39.9301358,13.211,4.101,13.329,0.5868,0.9,False,,,unavailable,0.8322,high,0.9345,0.9101,0.6316,0.0,
610,-5.9501973,39.930131,5.871,2.734,8.465,0.8003,0.9032,False,,,unavailable,0.6348,medium,1.0,0.4963,0.335,0.0,
611,-5.9496998,39.9301363,17.824,4.764,14.987,0.567,0.9659,False,,,unavailable,0.7665,high,0.9972,0.4872,0.769,0.0,
612,-5.9513918,39.9301829,162.722,14.394,95.585,0.942,0.7004,False,,,unavailable,0.1038,low,0.2238,0.0,0.0636,0.0,
613,-5.951022,39.9301336,20.131,5.063,15.903,0.3305,0.9505,False,,,unavailable,0.5923,medium,1.0,0.1232,0.5721,0.0,
614,-5.950066,39.9301275,13.42,4.134,14.987,0.4319,0.8205,False,,,unavailable,0.7428,high,0.7508,0.8112,0.6647,0.0,
615,-5.9500212,39.9301298,9.646,3.505,10.676,0.3101,0.9388,False,,,unavailable,0.8019,high,1.0,0.7818,0.5844,0.0,
616,-5.9484166,39.9301296,11.743,3.867,11.592,0.5129,0.9655,False,,,unavailable,0.9049,high,1.0,0.985,0.7106,0.0,
617,-5.9502311,39.9301271,12.372,3.969,11.592,0.5583,1.0,False,,,unavailable,0.9021,high,1.0,0.9944,0.6923,0.0,
618,-5.9506844,39.9301206,3.145,2.001,5.528,0.7479,0.8333,False,,,unavailable,0.7382,high,1.0,0.7047,0.4576,0.0,
619,-5.9516687,39.9301097,25.583,5.707,20.135,0.7871,0.8777,False,,,unavailable,0.4808,medium,0.7929,0.0084,0.5786,0.0,
620,-5.9515268,39.9301013,27.26,5.891,25.947,0.8764,0.7558,False,,,unavailable,0.2994,low,0.5088,0.0,0.3476,0.0,
621,-5.9514704,39.9301096,12.162,3.935,12.508,0.5889,0.9355,False,,,unavailable,0.8146,high,0.977,0.9689,0.4655,0.0,
622,-5.9502643,39.9301037,14.888,4.354,14.15,0.5591,0.8452,False,,,unavailable,0.8397,high,0.9345,0.8073,0.7584,0.0,
623,-5.9499421,39.9301014,10.904,3.726,12.082,0.4048,0.8966,False,,,unavailable,0.859,high,0.9387,0.9273,0.6952,0.0,
624,-5.9515892,39.9300993,14.679,4.323,13.312,0.4555,0.9722,False,,,unavailable,0.7496,high,1.0,0.5631,0.6355,0.0,
625,-5.9506989,39.9300984,16.356,4.563,14.719,0.4695,0.9286,False,,,unavailable,0.7975,high,0.9488,0.7788,0.6346,0.0,
626,-5.9501207,39.9301023,11.114,3.762,11.592,0.413,0.9636,False,,,unavailable,0.8903,high,1.0,0.9603,0.6886,0.0,
627,-5.9497644,39.9300904,39.213,7.066,27.638,0.6096,0.8274,False,,,unavailable,0.4753,medium,0.6451,0.197,0.5499,0.0,
628,-5.9503238,39.9300978,63.327,8.979,33.323,0.6368,0.858,False,,,unavailable,0.46,medium,0.7167,0.0,0.612,0.0,
629,-5.9501823,39.9300948,13.84,4.198,13.803,0.3423,0.9565,False,,,unavailable,0.8008,high,0.9129,0.8501,0.6171,0.0,
630,-5.9500862,39.9300998,6.71,2.923,8.733,0.5885,0.9412,False,,,unavailable,0.752,high,1.0,0.5797,0.6267,0.0,
631,-5.9516609,39.9300753,3.355,2.067,5.874,0.8696,1.0,False,,,unavailable,0.7342,high,1.0,0.7063,0.4431,0.0,
632,-5.9515869,39.9300742,7.759,3.143,10.849,0.8223,0.8409,False,,,unavailable,0.7232,high,0.8283,0.9083,0.4121,0.0,
633,-5.9502349,39.9300788,11.114,3.762,11.971,0.7057,0.9636,False,,,unavailable,0.8155,high,0.9745,0.8958,0.5444,0.0,
634,-5.9494504,39.9300773,7.968,3.185,9.871,0.7489,0.9268,False,,,unavailable,0.7209,high,1.0,0.7002,0.4066,0.0,
635,-5.9515384,39.9300671,4.404,2.368,6.522,0.5001,1.0,False,,,unavailable,0.7443,high,1.0,0.6347,0.547,0.0,
636,-5.9516246,39.930075,7.339,3.057,9.76,0.389,0.8974,False,,,unavailable,0.8313,high,0.9682,0.8992,0.5992,0.0,
637,-5.9514671,39.9300699,23.066,5.419,17.862,0.4751,0.9402,False,,,unavailable,0.6583,medium,0.9085,0.2605,0.7558,0.0,
638,-5.950205,39.9300642,6.5,2.877,8.844,0.4795,0.9118,False,,,unavailable,0.6876,medium,1.0,0.5503,0.4502,0.0,
639,-5.9498399,39.9300173,63.118,8.965,43.194,0.8373,0.7601,False,,,unavailable,0.2233,low,0.4251,0.0,0.2043,0.0,
640,-5.9496752,39.9300564,4.823,2.478,7.739,0.6964,0.8846,False,,,unavailable,0.675,medium,1.0,0.5905,0.3696,0.0,
641,-5.9506686,39.9300553,3.984,2.252,6.365,0.6194,1.0,False,,,unavailable,0.8031,high,1.0,0.7947,0.5751,0.0,
642,-5.9500362,39.9300448,11.323,3.797,11.592,0.3744,0.9474,False,,,unavailable,0.8923,high,1.0,0.9731,0.6822,0.0,
643,-5.9493032,39.9300455,3.355,2.067,5.717,0.741,0.9412,False,,,unavailable,0.6457,medium,1.0,0.4233,0.4431,0.0,
644,-5.9495055,39.9300393,13.211,4.101,14.561,0.4874,0.8182,False,,,unavailable,0.774,high,0.7829,0.9057,0.6316,0.0,
645,-5.9497515,39.9300202,100.024,11.285,46.857,0.391,0.8238,False,,,unavailable,0.3689,low,0.5725,0.0,0.4936,0.0,
646,-5.949665,39.9300293,20.131,5.063,18.068,0.702,0.8496,False,,,unavailable,0.6618,medium,0.7749,0.6159,0.5721,0.0,
647,-5.9494379,39.9300319,11.953,3.901,12.239,0.6075,0.9194,False,,,unavailable,0.8319,high,1.0,0.937,0.525,0.0,
648,-5.9494768,39.9300292,7.13,3.013,9.855,0.8059,0.8947,False,,,unavailable,0.6225,medium,0.9225,0.4551,0.4299,0.0,
649,-5.9495445,39.9300156,12.162,3.935,12.239,0.5209,0.9508,False,,,unavailable,0.8998,high,1.0,0.9812,0.6982,0.0,
650,-5.9493686,39.930009,10.694,3.69,11.497,0.6254,0.9444,False,,,unavailable,0.8893,high,1.0,0.9438,0.702,0.0,
651,-5.9490916,39.9300051,19.501,4.983,16.282,0.5589,0.93,False,,,unavailable,0.7179,high,0.9244,0.6366,0.5514,0.0,
652,-5.9514076,39.9299992,4.404,2.368,7.945,0.6534,0.84,False,,,unavailable,0.5004,medium,0.8767,0.1623,0.3868,0.0,
653,-5.9494674,39.9300001,14.469,4.292,15.193,0.6812,0.8519,False,,,unavailable,0.7043,high,0.7877,0.705,0.6035,0.0,
654,-5.9506894,39.9299852,92.894,10.876,38.883,0.58,0.9172,False,,,unavailable,0.4951,medium,0.7721,0.0,0.6577,0.0,
655,-5.9490418,39.929985,22.228,5.32,17.924,0.4455,0.9217,False,,,unavailable,0.7227,high,0.8694,0.5391,0.7304,0.0,
656,-5.9515129,39.9299784,13.001,4.069,12.128,0.5087,0.9841,False,,,unavailable,0.7853,high,1.0,0.6763,0.6367,0.0,
657,-5.9504326,39.9299866,17.195,4.679,17.119,0.7546,0.9318,False,,,unavailable,0.6804,medium,0.7373,0.9011,0.3915,0.0,
658,-5.9485596,39.9299788,11.114,3.762,11.323,0.6463,0.9815,False,,,unavailable,0.8973,high,1.0,0.9827,0.6886,0.0,
659,-5.950385,39.9299716,13.42,4.134,14.198,0.4792,0.8533,False,,,unavailable,0.69,medium,0.8366,0.7087,0.4954,0.0,
660,-5.9492897,39.9299729,8.388,3.268,12.082,0.835,0.8,False,,,unavailable,0.6324,medium,0.722,0.877,0.2802,0.0,
661,-5.9492108,39.9299688,2.726,1.863,5.07,0.7297,0.9286,False,,,unavailable,0.6966,medium,1.0,0.5376,0.4916,0.0,
662,-5.9498934,39.9299603,19.082,4.929,16.171,0.6503,0.9479,False,,,unavailable,0.8102,high,0.917,0.749,0.7432,0.0,
663,-5.9489042,39.9299578,10.275,3.617,11.323,0.6252,0.9245,False,,,unavailable,0.8246,high,1.0,0.9322,0.5064,0.0,
664,-5.9514532,39.929952,10.694,3.69,13.109,0.5674,0.8644,False,,,unavailable,0.7533,high,0.782,0.9759,0.4964,0.0,
665,-5.9504616,39.9299517,21.598,5.244,16.092,0.4467,0.9537,False,,,unavailable,0.7438,high,1.0,0.3991,0.781,0.0,
666,-5.9498243,39.9299479,16.146,4.534,16.819,0.5886,0.8105,False,,,unavailable,0.7448,high,0.7173,0.9167,0.606,0.0,
667,-5.9508568,39.9299466,2.726,1.863,5.07,0.8307,1.0,False,,,unavailable,0.6463,medium,1.0,0.3766,0.4916,0.0,
668,-5.949777,39.9299494,15.937,4.505,14.545,0.2565,0.8837,False,,,unavailable,0.836,high,0.9466,0.9292,0.6099,0.0,
669,-5.9497157,39.9299468,7.759,3.143,10.139,0.7459,0.9024,False,,,unavailable,0.7458,high,0.9484,0.6658,0.5828,0.0,
670,-5.9495356,39.9299493,19.292,4.956,16.583,0.548,0.902,False,,,unavailable,0.615,medium,0.8816,0.2438,0.6663,0.0,
671,-5.9515066,39.9299436,11.953,3.901,13.44,0.4165,0.8507,False,,,unavailable,0.7967,high,0.8316,0.8875,0.664,0.0,
672,-5.9494958,39.9299458,6.081,2.783,8.576,0.663,0.9062,False,,,unavailable,0.6867,medium,1.0,0.3391,0.6583,0.0,
673,-5.9503509,39.9299375,24.115,5.541,19.236,0.5827,0.8647,False,,,unavailable,0.6689,medium,0.819,0.5619,0.5959,0.0,
674,-5.9494648,39.9299376,11.743,3.867,13.077,0.4043,0.8615,False,,,unavailable,0.8374,high,0.863,0.9743,0.6699,0.0,
675,-5.9512357,39.9299248,66.053,9.171,33.087,0.4657,0.8898,False,,,unavailable,0.505,medium,0.7582,0.0,0.7062,0.0,
676,-5.9504075,39.9299267,14.888,4.354,12.887,0.3381,0.9861,False,,,unavailable,0.9329,high,1.0,0.9438,0.8414,0.0,
677,-5.9496428,39.9299271,8.388,3.268,10.519,0.6845,0.9091,False,,,unavailable,0.7963,high,0.9526,0.8444,0.5605,0.0,
678,-5.949867,39.9299239,12.162,3.935,12.35,0.6245,0.9508,False,,,unavailable,0.8698,high,1.0,0.925,0.6583,0.0,
679,-5.9498233,39.9299217,4.823,2.478,7.66,0.7809,0.92,False,,,unavailable,0.6376,medium,1.0,0.3177,0.5227,0.0,
680,-5.949313,39.9299228,13.84,4.198,12.508,0.2971,0.9706,False,,,unavailable,0.8758,high,1.0,0.816,0.7866,0.0,
681,-5.9491524,39.9299258,1.887,1.55,4.043,0.787,1.0,False,,,unavailable,0.713,high,1.0,0.4909,0.5908,0.0,
682,-5.9517057,39.9299183,8.388,3.268,11.435,0.7618,0.8696,False,,,unavailable,0.6566,medium,0.8061,0.8534,0.2802,0.0,
683,-5.9515249,39.9299165,7.13,3.013,8.733,0.4877,0.9444,False,,,unavailable,0.7256,high,1.0,0.5141,0.6079,0.0,
684,-5.9501909,39.929914,154.963,14.047,71.277,0.9196,0.7495,False,,,unavailable,0.2049,low,0.3833,0.0,0.1956,0.0,
685,-5.9497173,39.9299215,10.904,3.726,13.139,0.8344,0.7536,False,,,unavailable,0.7134,high,0.7937,0.9827,0.3476,0.0,
686,-5.9514588,39.9299115,11.743,3.867,12.619,0.5189,0.8889,False,,,unavailable,0.798,high,0.9267,0.9679,0.4737,0.0,
687,-5.9493503,39.9299041,12.162,3.935,12.429,0.3816,0.9206,False,,,unavailable,0.7929,high,0.9893,0.8296,0.5204,0.0,
688,-5.9495968,39.9298991,11.323,3.797,11.323,0.4114,0.9643,False,,,unavailable,0.9019,high,1.0,0.9626,0.7236,0.0,
689,-5.950805,39.9299007,79.893,10.086,38.441,0.654,0.8819,False,,,unavailable,0.4554,medium,0.6794,0.0,0.6421,0.0,
690,-5.9491727,39.929902,20.969,5.167,20.168,0.788,0.8403,False,,,unavailable,0.4989,medium,0.6479,0.3178,0.5013,0.0,
691,-5.949271,39.9298897,14.469,4.292,12.508,0.0,1.0,False,,,unavailable,0.8718,high,1.0,0.7364,0.8535,0.0,
692,-5.9506602,39.929889,13.63,4.166,14.025,0.6778,0.9155,False,,,unavailable,0.7877,high,0.8708,0.8538,0.6218,0.0,
693,-5.9485602,39.9298839,19.292,4.956,17.152,0.6575,0.8846,False,,,unavailable,0.4724,medium,0.8241,0.0,0.5227,0.0,
694,-5.9512309,39.9298788,4.823,2.478,7.359,0.6553,0.92,False,,,unavailable,0.753,high,1.0,0.6869,0.5227,0.0,
695,-5.9491208,39.9298691,14.469,4.292,12.508,0.0,1.0,False,,,unavailable,0.9028,high,1.0,0.8354,0.8535,0.0,
696,-5.9516052,39.9298644,10.275,3.617,11.055,0.5882,0.9423,False,,,unavailable,0.8985,high,1.0,0.9591,0.7162,0.0,
697,-5.9496655,39.9298544,11.114,3.762,11.703,0.4155,0.9298,False,,,unavailable,0.8231,high,1.0,0.7453,0.6886,0.0,
698,-5.950029,39.92984,9.856,3.542,11.055,0.7468,0.9592,False,,,unavailable,0.7892,high,1.0,0.7472,0.5781,0.0,
699,-5.9494532,39.9298429,30.825,6.265,21.195,0.7834,0.9245,False,,,unavailable,0.4678,medium,0.8623,0.0,0.4623,0.0,
700,-5.949324,39.9298442,14.049,4.229,12.508,0.3148,0.9853,False,,,unavailable,0.892,high,1.0,0.9695,0.6848,0.0,
701,-5.9505062,39.9298334,3.355,2.067,6.254,0.8094,0.8421,False,,,unavailable,0.6318,medium,1.0,0.3787,0.4431,0.0,
702,-5.9516549,39.9298297,9.646,3.505,11.323,0.6941,0.8679,False,,,unavailable,0.7929,high,0.9453,0.8801,0.5227,0.0,
703,-5.949787,39.9298296,11.114,3.762,11.323,0.6139,0.9815,False,,,unavailable,0.9003,high,1.0,0.9922,0.6886,0.0,
704,-5.9515767,39.9298257,24.115,5.541,18.336,0.5675,0.8984,False,,,unavailable,0.551,medium,0.9013,0.0,0.6815,0.0,
705,-5.9499604,39.9298177,12.372,3.969,12.239,0.4979,0.9516,False,,,unavailable,0.8735,high,1.0,0.9031,0.6923,0.0,
706,-5.948786,39.9298233,7.968,3.185,10.676,0.7935,0.8636,False,,,unavailable,0.7185,high,0.8786,0.6699,0.5751,0.0,
707,-5.9506988,39.9298158,22.437,5.345,18.826,0.6609,0.8917,False,,,unavailable,0.4971,medium,0.7955,0.2531,0.3831,0.0,
708,-5.95,39.929816,11.953,3.901,11.749,0.6568,0.9828,False,,,unavailable,0.8878,high,1.0,0.9771,0.664,0.0,
709,-5.9505415,39.9298092,27.68,5.937,21.084,0.5611,0.8571,False,,,unavailable,0.509,medium,0.7825,0.0,0.6899,0.0,
710,-5.9494141,39.9298183,15.727,4.475,17.165,0.5439,0.7653,False,,,unavailable,0.6392,medium,0.6707,0.8314,0.4093,0.0,
711,-5.9504841,39.9298091,14.888,4.354,13.898,0.4097,0.8987,False,,,unavailable,0.7856,high,0.9687,0.6863,0.6652,0.0,
712,-5.9500375,39.9298076,12.162,3.935,12.508,0.567,0.9355,False,,,unavailable,0.8935,high,0.977,0.9886,0.6982,0.0,
713,-5.9492295,39.9297921,9.646,3.505,11.055,0.7974,0.902,False,,,unavailable,0.7615,high,0.9918,0.7241,0.5227,0.0,
714,-5.9490693,39.9297918,10.694,3.69,11.323,0.6062,0.9623,False,,,unavailable,0.8952,high,1.0,0.9626,0.702,0.0,
715,-5.9516303,39.9297972,4.404,2.368,6.633,0.8275,0.8077,False,,,unavailable,0.4653,medium,1.0,0.2889,0.0,0.0,
716,-5.9494113,39.9297889,8.597,3.309,10.676,0.2095,0.9318,False,,,unavailable,0.7198,high,0.9479,0.6123,0.5536,0.0,
717,-5.949357,39.9297908,13.63,4.166,12.508,0.4272,0.9701,False,,,unavailable,0.922,high,1.0,0.9578,0.7927,0.0,
718,-5.9517765,39.9297852,9.227,3.427,12.35,0.668,0.8462,False,,,unavailable,0.7587,high,0.7601,0.9812,0.5344,0.0,
719,-5.9497696,39.9297888,10.275,3.617,10.944,0.7164,0.98,False,,,unavailable,0.8367,high,1.0,0.9111,0.5662,0.0,
720,-5.9496584,39.9297832,4.823,2.478,7.66,0.714,0.92,False,,,unavailable,0.6239,medium,1.0,0.2739,0.5227,0.0,
721,-5.950476,39.9297778,12.372,3.969,13.803,0.7641,0.8676,False,,,unavailable,0.7292,high,0.816,0.8381,0.516,0.0,
722,-5.9503262,39.9297771,15.098,4.384,13.535,0.6066,0.96,False,,,unavailable,0.7508,high,1.0,0.542,0.6606,0.0,
723,-5.9491653,39.9297716,2.097,1.634,4.154,0.6164,1.0,False,,,unavailable,0.5502,medium,1.0,0.0,0.5605,0.0,
724,-5.9503606,39.9297676,1.887,1.55,3.774,0.6946,1.0,False,,,unavailable,0.6248,medium,1.0,0.2087,0.5908,0.0,
725,-5.9495599,39.929767,8.388,3.268,11.435,0.6125,0.8511,False,,,unavailable,0.7448,high,0.8061,0.8555,0.5605,0.0,
726,-5.9504663,39.9297582,6.71,2.923,9.129,0.7302,0.9143,False,,,unavailable,0.8342,high,1.0,0.7689,0.7006,0.0,
727,-5.9502692,39.9297615,13.84,4.198,12.887,0.3665,0.9706,False,,,unavailable,0.8347,high,1.0,0.8539,0.6171,0.0,
728,-5.9491976,39.9297618,11.114,3.762,13.724,0.6131,0.8548,False,,,unavailable,0.6595,medium,0.7415,0.8762,0.3443,0.0,
729,-5.9494702,39.9297502,72.554,9.611,32.25,0.3826,0.9454,False,,,unavailable,0.5849,medium,0.8766,0.0,0.8197,0.0,
730,-5.9503495,39.9297481,9.856,3.542,12.161,0.1536,0.8704,False,,,unavailable,0.7928,high,0.8375,0.9537,0.5781,0.0,
731,-5.9517857,39.9297436,9.646,3.505,11.323,0.7853,0.9583,True,,,unavailable,0.8875,high,0.9453,0.9663,0.7392,0.0,
732,-5.9493268,39.9297429,9.646,3.505,10.787,0.5873,0.9388,False,,,unavailable,0.8926,high,1.0,0.9172,0.7392,0.0,
733,-5.9515331,39.9297349,6.5,2.877,9.603,0.8647,0.9394,False,,,unavailable,0.6442,medium,0.8858,0.68,0.3183,0.0,
734,-5.9505222,39.929733,13.84,4.198,14.15,0.5953,0.8919,False,,,unavailable,0.5968,medium,0.8687,0.2127,0.6545,0.0,
735,-5.949646,39.9297325,6.92,2.968,8.733,0.7441,0.9706,False,,,unavailable,0.7831,high,1.0,0.6887,0.6171,0.0,
736,-5.9492475,39.9297344,11.953,3.901,11.971,0.631,0.95,False,,,unavailable,0.7519,high,1.0,0.6811,0.525,0.0,
737,-5.9507454,39.9297244,8.178,3.227,9.492,0.5081,0.975,False,,,unavailable,0.8296,high,1.0,0.8201,0.6346,0.0,
738,-5.9505892,39.9297199,8.597,3.309,10.408,0.6178,0.7885,False,,,unavailable,0.8507,high,0.9974,0.9719,0.5536,0.0,
739,-5.9505185,39.9297056,8.388,3.268,11.118,0.8147,0.8511,False,,,unavailable,0.7899,high,0.8528,0.9438,0.5605,0.0,
740,-5.9503037,39.9297149,8.597,3.309,10.408,0.7643,0.9762,False,,,unavailable,0.8068,high,0.9974,0.8313,0.5536,0.0,
741,-5.9507689,39.9297043,9.646,3.505,10.787,0.4426,0.92,False,,,unavailable,0.9037,high,1.0,0.9527,0.7392,0.0,
742,-5.9491795,39.9297043,12.372,3.969,12.887,0.4728,0.8939,False,,,unavailable,0.6796,medium,0.9362,0.5354,0.516,0.0,
743,-5.9504863,39.9296987,8.807,3.349,11.323,0.813,0.8235,False,,,unavailable,0.7524,high,0.8631,0.985,0.3868,0.0,
744,-5.9489608,39.9296995,9.646,3.505,10.676,0.5222,0.9787,False,,,unavailable,0.9011,high,1.0,0.9444,0.7392,0.0,
745,-5.9493043,39.9296858,14.259,4.261,15.098,0.7083,0.8718,False,,,unavailable,0.6567,medium,0.7861,0.6775,0.4806,0.0,
746,-5.9512069,39.9296858,5.242,2.584,7.66,0.773,0.8333,False,,,unavailable,0.7528,high,1.0,0.8545,0.3545,0.0,
747,-5.950579,39.9296824,7.549,3.1,10.139,0.7188,0.8571,False,,,unavailable,0.7836,high,0.9227,0.8095,0.5908,0.0,
748,-5.9505177,39.9296818,8.807,3.349,10.139,0.5665,0.9545,False,,,unavailable,0.8739,high,1.0,0.985,0.6116,0.0,
749,-5.9514721,39.9296779,4.823,2.478,7.281,0.7766,0.9583,False,,,unavailable,0.8017,high,1.0,0.8426,0.5227,0.0,
750,-5.950698,39.9296797,14.049,4.229,13.266,0.283,0.971,False,,,unavailable,0.6455,medium,1.0,0.1807,0.6848,0.0,
751,-5.9491916,39.9296789,8.597,3.309,9.649,0.5216,0.9762,False,,,unavailable,0.8291,high,1.0,0.8343,0.619,0.0,
752,-5.9512405,39.9296748,6.081,2.783,10.139,0.9241,0.8286,False,,,unavailable,0.6274,medium,0.7433,0.7866,0.3291,0.0,
753,-5.9501719,39.9296758,99.395,11.25,47.792,0.4417,0.8893,False,,,unavailable,0.2968,low,0.5468,0.0,0.2935,0.0,
754,-5.9507596,39.92967,11.743,3.867,12.35,0.5638,0.9032,False,,,unavailable,0.7179,high,0.9674,0.4666,0.6699,0.0,
755,-5.9516983,39.9296588,5.242,2.584,8.197,0.7773,0.8621,False,,,unavailable,0.714,high,0.9805,0.7538,0.3545,0.0,
756,-5.9517407,39.9296564,4.404,2.368,6.633,0.418,0.9545,False,,,unavailable,0.6524,medium,1.0,0.3407,0.547,0.0,
757,-5.9493125,39.9296565,6.081,2.783,8.733,0.7171,0.9355,False,,,unavailable,0.6813,medium,1.0,0.6511,0.3291,0.0,
758,-5.9498517,39.9296464,11.743,3.867,11.86,0.6069,0.9333,False,,,unavailable,0.8965,high,1.0,0.9583,0.7106,0.0,
759,-5.951223,39.9296416,8.597,3.309,10.408,0.8367,0.9318,False,,,unavailable,0.6768,medium,0.9974,0.4152,0.5536,0.0,
760,-5.949682,39.9296383,7.13,3.013,9.76,0.879,0.9444,False,,,unavailable,0.5899,medium,0.9405,0.4551,0.304,0.0,
761,-5.9493971,39.9296382,17.824,4.764,19.157,0.7729,0.8173,False,,,unavailable,0.5507,medium,0.6103,0.7579,0.2719,0.0,
762,-5.9492823,39.9296489,8.178,3.227,10.692,0.5828,0.8667,False,,,unavailable,0.7724,high,0.8989,0.7583,0.6346,0.0,
763,-5.9490828,39.92964,9.017,3.388,11.055,0.5714,0.8958,False,,,unavailable,0.8034,high,0.9271,0.8539,0.6044,0.0,
764,-5.9514252,39.929641,5.242,2.584,8.197,0.8901,0.8065,False,,,unavailable,0.7699,high,0.9805,0.9325,0.3545,0.0,
765,-5.9491083,39.929632,7.968,3.185,10.028,0.8147,0.9268,False,,,unavailable,0.8017,high,0.9957,0.7955,0.5751,0.0,
766,-5.9514801,39.9296289,5.242,2.584,8.197,0.8349,0.8333,False,,,unavailable,0.7699,high,0.9805,0.9325,0.3545,0.0,
767,-5.9499695,39.9296267,11.323,3.797,11.212,0.5972,0.9818,False,,,unavailable,0.8986,high,1.0,0.9518,0.7236,0.0,
768,-5.9516875,39.9296218,27.47,5.914,21.685,0.757,0.8851,False,,,unavailable,0.4498,low,0.7341,0.0,0.5584,0.0,
769,-5.9496567,39.9296189,13.63,4.166,13.266,0.421,0.9286,False,,,unavailable,0.8438,high,0.9732,0.8372,0.6952,0.0,
770,-5.9490544,39.929618,13.001,4.069,12.334,0.4222,0.9118,False,,,unavailable,0.757,high,1.0,0.5858,0.6367,0.0,
